"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNKS1BP1",0.227659145589248,0.112836910200568,0.748,0.72,1
"AC138627.1",0.227937950621087,-0.281961070009011,0.319,0.387,1
"GPR146",0.228486946993061,0.44645860899249,0.269,0.21,1
"NDST2",0.228547450749185,-0.996548683852414,0.034,0.065,1
"BACH1-IT2",0.228559151322094,-0.360802397685643,0.21,0.285,1
"IGFBP4",0.229073491237493,0.122722297574937,0.908,0.839,1
"AL662884.4",0.229521856468604,-0.329663743666968,0.227,0.29,1
"PKIB",0.229521856468604,-0.329663743666968,0.227,0.29,1
"ZCCHC24",0.229887048404614,0.119705873749094,0.933,0.871,1
"SHROOM1",0.230108191436156,0.258476249511055,0.353,0.301,1
"FCMR",0.230187252421836,-0.81509057083721,0.025,0.054,1
"IKZF2",0.230187252421836,-0.81509057083721,0.025,0.054,1
"LINC02062",0.230187252421836,-0.81509057083721,0.025,0.054,1
"NRCAM",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC104964.4",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC067930.2",0.230187252421836,-0.81509057083721,0.025,0.054,1
"TAF1L",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AL355574.1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AP003721.1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"ARMC4",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC005840.4",0.230187252421836,-0.81509057083721,0.025,0.054,1
"ART4",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC025165.4",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC008033.3",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC069503.2",0.230187252421836,-0.81509057083721,0.025,0.054,1
"TMEM272",0.230187252421836,-0.81509057083721,0.025,0.054,1
"TMEM253",0.230187252421836,-0.81509057083721,0.025,0.054,1
"DIO2-AS1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC104590.1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC099518.1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"C17orf113",0.230187252421836,-0.81509057083721,0.025,0.054,1
"STX16-NPEPL1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"ZNF57",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC008555.5",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AC254562.3",0.230187252421836,-0.81509057083721,0.025,0.054,1
"AL022328.1",0.230187252421836,-0.81509057083721,0.025,0.054,1
"GYS1",0.230337258773706,-0.165647842193429,0.782,0.887,1
"SLFN12L",0.23077277781577,0.437890170332661,0.21,0.156,1
"ENO1",0.230807580077309,0.327752645728544,0.899,0.871,1
"S100A11",0.230931886785188,0.22377627449014,1,0.978,1
"SPOCK1",0.23116067909134,-0.33086351739794,0.21,0.263,1
"ZCWPW2",0.231267262152845,0.50090654100892,0.151,0.102,1
"HCLS1",0.231306319641433,-0.236189169920386,0.521,0.629,1
"AC145422.1",0.231372779033064,-0.557292813369563,0.076,0.118,1
"CEP170B",0.231372779033064,-0.557292813369563,0.076,0.118,1
"AC022167.4",0.231372779033064,-0.557292813369563,0.076,0.118,1
"AP005205.2",0.231372779033064,-0.557292813369563,0.076,0.118,1
"Z99916.3",0.231372779033064,-0.557292813369563,0.076,0.118,1
"DPP7",0.231425578666159,0.547760308126803,0.168,0.124,1
"SLIT2",0.231876329805031,0.644341047800088,0.109,0.07,1
"AL731537.1",0.231876329805031,0.644341047800088,0.109,0.07,1
"AL022328.2",0.231876329805031,0.644341047800088,0.109,0.07,1
"ZNF600",0.232356737741293,-0.235145647123066,0.261,0.312,1
"ELMSAN1",0.232403319365753,0.169238864663729,0.992,0.887,1
"BAG3",0.232474020074427,0.20881206539868,0.815,0.699,1
"CU633906.2",0.232680983549575,-0.308353237421555,0.252,0.317,1
"AL590560.2",0.232932577162301,-0.443121793450252,0.126,0.177,1
"LINC01972",0.232932577162301,-0.443121793450252,0.126,0.177,1
"SH3RF1",0.233346886806849,0.269755082802044,0.664,0.554,1
"PDE3A",0.233746500199462,-0.119956763088285,0.79,0.86,1
"AC018362.1",0.234016582888812,-0.318772739207927,0.202,0.263,1
"TOGARAM2",0.234603128904104,-0.724889273861196,0.05,0.086,1
"CDC42EP3",0.234661987053819,0.191735256140801,0.874,0.844,1
"AC069185.1",0.234719667051173,-0.294183976914087,0.336,0.425,1
"COX4I2",0.234874598061962,0.509439626434781,0.168,0.124,1
"AC107214.1",0.235144935132076,-0.355658952199912,0.193,0.253,1
"RNASEL",0.235352504747215,0.181782385219211,0.782,0.694,1
"B3GNTL1",0.235536026968736,-0.28171893113259,0.319,0.392,1
"TNKS2-AS1",0.235799076842489,-0.275388653772311,0.294,0.371,1
"ATP1A4",0.236473347665292,-0.57805137353636,0.067,0.108,1
"LINC01717",0.236473347665292,-0.57805137353636,0.067,0.108,1
"TM4SF18",0.236473347665292,-0.57805137353636,0.067,0.108,1
"ADAMTS19",0.236473347665292,-0.57805137353636,0.067,0.108,1
"ATP6V1FNB",0.236473347665292,-0.57805137353636,0.067,0.108,1
"LPO",0.236473347665292,-0.57805137353636,0.067,0.108,1
"AL050403.2",0.236473347665292,-0.57805137353636,0.067,0.108,1
"CSDC2",0.236473347665292,-0.57805137353636,0.067,0.108,1
"AL357054.3",0.236580914319279,-0.256850497561241,0.395,0.484,1
"AC138474.1",0.236635761717504,-0.876538529296039,0.034,0.065,1
"TXNDC5",0.236762303262432,0.322412952912726,0.328,0.263,1
"SOCS1",0.236817131621374,0.10516020676457,0.891,0.839,1
"AC022784.1",0.236989328245152,-0.391282861930633,0.16,0.215,1
"SLC24A2",0.238087169444481,-0.595755758460324,0.101,0.14,1
"TMEM128",0.238102522029523,-0.173388414161577,0.546,0.613,1
"TGIF1",0.23814760810921,-0.141300510865782,0.832,0.914,1
"RAB11FIP1",0.238292693332506,0.137755781051066,0.731,0.688,1
"PRR26",0.23831486457086,-0.232262184241353,0.294,0.339,1
"PITRM1",0.23872960116353,0.187292975864228,0.773,0.688,1
"ACTN1",0.238918903100638,0.10990706412742,0.916,0.914,1
"AGBL4",0.239376307800888,-0.734170575453642,0.034,0.065,1
"CAMK1G",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC009237.14",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC017033.1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"KIAA1024L",0.239376307800888,-0.734170575453642,0.034,0.065,1
"ADGRB3",0.239376307800888,-0.734170575453642,0.034,0.065,1
"CYP3A43",0.239376307800888,-0.734170575453642,0.034,0.065,1
"TCEAL3-AS1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC108863.1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC084346.2",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC023946.1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"LINC02003",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC145207.6",0.239376307800888,-0.734170575453642,0.034,0.065,1
"RTEL1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"AC011446.1",0.239376307800888,-0.734170575453642,0.034,0.065,1
"LINC01842",0.239376307800888,-0.734170575453642,0.034,0.065,1
"ELOB",0.239595753526426,0.148755381510134,1,1,1
"PIP5K1B",0.239942431640769,-0.311773118078702,0.235,0.296,1
"HAVCR2",0.239976000772295,0.561878887608115,0.134,0.091,1
"AC137834.2",0.239976000772295,0.561878887608115,0.134,0.091,1
"AC097724.1",0.240477922076664,-0.603586465643498,0.059,0.097,1
"WNT5A-AS1",0.240477922076664,-0.603586465643498,0.059,0.097,1
"AC008517.1",0.240477922076664,-0.603586465643498,0.059,0.097,1
"CNNM1",0.240477922076664,-0.603586465643498,0.059,0.097,1
"AL136418.1",0.240477922076664,-0.603586465643498,0.059,0.097,1
"AC099811.4",0.240477922076664,-0.603586465643498,0.059,0.097,1
"ACKR4",0.240742563388783,0.506837524050153,0.16,0.113,1
"VDR",0.240742563388783,0.506837524050153,0.16,0.113,1
"TCF4-AS2",0.240865387617702,-0.328691904599643,0.218,0.28,1
"AC133919.1",0.241197770271844,0.550792615071947,0.16,0.113,1
"OTULINL",0.241395081709717,0.249988480660659,0.58,0.489,1
"ID4",0.24174816034444,0.158002230885084,0.807,0.769,1
"AGA",0.242191814389988,-0.165834393319895,0.605,0.683,1
"C1QTNF7",0.242198621217149,-0.448768356591394,0.118,0.167,1
"TRIM61",0.242198621217149,-0.448768356591394,0.118,0.167,1
"LINC01976",0.242221618455796,-0.724220604511815,0.025,0.054,1
"AL358472.3",0.242251031653413,-0.386070485602265,0.134,0.188,1
"AC018797.2",0.242374605804491,0.191828843102581,0.63,0.554,1
"AL390728.5",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC092053.2",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC109587.1",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC091965.4",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC004949.1",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC027243.2",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC108134.1",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AC009093.2",0.242883235178069,-0.635766871392647,0.05,0.086,1
"PIK3R6",0.242883235178069,-0.635766871392647,0.05,0.086,1
"LINC01902",0.242883235178069,-0.635766871392647,0.05,0.086,1
"AL121845.4",0.242883235178069,-0.635766871392647,0.05,0.086,1
"CHKB-DT",0.242883235178069,-0.635766871392647,0.05,0.086,1
"TGM4",0.242922846920898,-0.677587047087275,0.042,0.075,1
"SCIN",0.242922846920898,-0.677587047087275,0.042,0.075,1
"HTR2C",0.242922846920898,-0.677587047087275,0.042,0.075,1
"AKAP14",0.242922846920898,-0.677587047087275,0.042,0.075,1
"ENTPD8",0.242922846920898,-0.677587047087275,0.042,0.075,1
"SCN2B",0.242922846920898,-0.677587047087275,0.042,0.075,1
"C14orf39",0.242922846920898,-0.677587047087275,0.042,0.075,1
"AC138028.2",0.242922846920898,-0.677587047087275,0.042,0.075,1
"AC104984.1",0.242922846920898,-0.677587047087275,0.042,0.075,1
"ZNF582",0.242922846920898,-0.677587047087275,0.042,0.075,1
"AL022323.5",0.242922846920898,-0.677587047087275,0.042,0.075,1
"ABCG1",0.242922846920898,-0.677587047087275,0.042,0.075,1
"ZHX1-C8orf76",0.243066014495267,-0.127452556461778,0.538,0.575,1
"MARCH2",0.24369690925298,-0.229075897961852,0.361,0.425,1
"MYO1E",0.243859837938945,-0.143767935624641,0.487,0.532,1
"CPB2-AS1",0.244420997390265,-0.306749351718966,0.244,0.306,1
"F2RL1",0.24477529252269,0.504589542682707,0.202,0.151,1
"CCDC158",0.244871574592051,0.208229765323787,0.613,0.538,1
"REPS2",0.245208343598576,0.307031889215696,0.345,0.28,1
"AL603839.3",0.245397847253731,0.8142660492424,0.067,0.038,1
"LHX8",0.245397847253731,0.8142660492424,0.067,0.038,1
"AC010245.1",0.245397847253731,0.8142660492424,0.067,0.038,1
"AL355596.1",0.245397847253731,0.8142660492424,0.067,0.038,1
"HOXA9",0.245397847253731,0.8142660492424,0.067,0.038,1
"VWA3A",0.245397847253731,0.8142660492424,0.067,0.038,1
"AC009716.1",0.245397847253731,0.8142660492424,0.067,0.038,1
"FUT1",0.245397847253731,0.8142660492424,0.067,0.038,1
"EDNRA",0.245891546601069,0.133853123934782,0.689,0.688,1
"AC105020.1",0.246129151178819,-0.577622538585295,0.059,0.097,1
"AP001020.3",0.246220448191693,-0.288544756341375,0.269,0.333,1
"AC007383.2",0.246317820876745,-0.355658952199912,0.185,0.242,1
"LINC01638",0.246411643880892,0.285259954495259,0.378,0.312,1
"MORF4L2-AS1",0.24691576542438,-0.205597157415082,0.664,0.785,1
"AC007193.1",0.246959264119532,-0.562113006241635,0.084,0.124,1
"TNFRSF10A",0.247364049988129,0.427095919488377,0.185,0.134,1
"KCNE1",0.247545260833944,-0.229390809920365,0.42,0.5,1
"AL645940.1",0.247587784398222,-0.393133657618575,0.151,0.204,1
"CTNNA3",0.247587784398222,-0.393133657618575,0.151,0.204,1
"AL591848.4",0.247731987926161,-0.681587427450444,0.034,0.065,1
"SIDT2",0.247755538813496,-0.145538635285201,0.815,0.914,1
"AC062017.1",0.248089413444831,-0.638243738114177,0.042,0.075,1
"AC020928.3",0.248247337282408,-0.402485272502199,0.067,0.108,1
"AC099791.2",0.248670273549053,0.441071497974181,0.227,0.172,1
"GATD3A",0.248768860286342,0.580675146475045,0.143,0.102,1
"ADGRE5",0.248951179816641,0.284343834351932,0.479,0.387,1
"TNIK",0.249121748459315,0.215916231443214,0.723,0.624,1
"LINC00562",0.249616698220572,-0.203655858754862,0.454,0.527,1
"MALAT1",0.249852578137659,0.279070041937127,1,1,1
"TUBGCP6",0.2498786383728,-0.191061256508791,0.471,0.538,1
"FGF7",0.250136937125574,0.265829424546358,0.412,0.344,1
"AC016831.7",0.250892906195574,0.381306641966294,0.244,0.188,1
"TMC7",0.250999202900209,0.173890428202637,0.689,0.613,1
"AMACR",0.251157881394432,-0.262500957345055,0.378,0.468,1
"AC021086.1",0.251561139177645,-0.455194625750827,0.109,0.156,1
"AC022915.2",0.251561139177645,-0.455194625750827,0.109,0.156,1
"TMEM175",0.251639404413812,-0.220253854561048,0.588,0.71,1
"LCK",0.252347819838641,0.644341047800088,0.101,0.065,1
"AL365181.1",0.252347819838641,0.644341047800088,0.101,0.065,1
"AL121983.1",0.252347819838641,0.644341047800088,0.101,0.065,1
"HSPA1L",0.252347819838641,0.644341047800088,0.101,0.065,1
"C6orf223",0.252347819838641,0.644341047800088,0.101,0.065,1
"IL6",0.252347819838641,0.644341047800088,0.101,0.065,1
"HOTTIP",0.252347819838641,0.644341047800088,0.101,0.065,1
"PLIN1",0.252347819838641,0.644341047800088,0.101,0.065,1
"AC016590.1",0.252347819838641,0.644341047800088,0.101,0.065,1
"LINC01588",0.252570322420637,0.242242604228742,0.462,0.392,1
"KCNMB1",0.252965674734617,0.270770493911761,0.487,0.409,1
"DENND6B",0.253495788826862,-0.234174772588452,0.269,0.312,1
"AL021453.1",0.253571434705335,0.235151343605642,0.462,0.403,1
"AL136040.1",0.253828031129466,-0.622614936550133,0.05,0.086,1
"AP1B1",0.254239777010184,-0.109867713088373,0.647,0.715,1
"PALM2-AKAP2",0.254364232730373,-0.206127053850256,0.378,0.441,1
"MYO18A",0.254825219023683,-0.105357950617909,0.681,0.737,1
"C1orf198",0.254848968564258,-0.124350660126967,0.639,0.715,1
"DLGAP1-AS1",0.255794225700603,-0.11022288140095,0.79,0.849,1
"ZXDB",0.255817262441342,0.315033422547128,0.319,0.258,1
"BATF3",0.256096164578405,-0.157514733494637,0.37,0.409,1
"L3MBTL4",0.256247703698807,0.26537512474612,0.445,0.366,1
"AC073115.1",0.256637399353916,-0.305032879129944,0.235,0.296,1
"ABCG8",0.256704084285348,-0.246034461025414,0.336,0.403,1
"APOA1",0.257551445779429,-0.235418747299375,0.05,0.086,1
"AC091152.2",0.257740356798267,0.45991647666266,0.176,0.129,1
"FOXN3-AS1",0.257990220319356,-0.378744039027729,0.101,0.151,1
"RSPH14",0.25882231967048,0.358938828937839,0.261,0.204,1
"AL590666.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"SLC6A1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"EOMES",0.258970144776166,-0.940621452921069,0.008,0.027,1
"LINC01097",0.258970144776166,-0.940621452921069,0.008,0.027,1
"GZMK",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC018754.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"HCG24",0.258970144776166,-0.940621452921069,0.008,0.027,1
"CLPSL1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"CCR6",0.258970144776166,-0.940621452921069,0.008,0.027,1
"GRID2IP",0.258970144776166,-0.940621452921069,0.008,0.027,1
"INHBA-AS1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AL359710.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC131934.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"C11orf21",0.258970144776166,-0.940621452921069,0.008,0.027,1
"CHRM1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"COLCA1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC005833.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"FAM189A1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC091167.5",0.258970144776166,-0.940621452921069,0.008,0.027,1
"NPIPA5",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC015813.3",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AL023803.1",0.258970144776166,-0.940621452921069,0.008,0.027,1
"EFNA2",0.258970144776166,-0.940621452921069,0.008,0.027,1
"GPR4",0.258970144776166,-0.940621452921069,0.008,0.027,1
"AC006116.8",0.258970144776166,-0.940621452921069,0.008,0.027,1
"DLG1-AS1",0.259202089320785,-1.21589208450476,0,0.011,1
"AC092809.4",0.259202089320785,-0.940621452921069,0,0.011,1
"AC083949.1",0.259202089320785,-0.940621452921069,0,0.011,1
"GPR55",0.259202089320785,-0.940621452921069,0,0.011,1
"TIMP4",0.259202089320785,-0.940621452921069,0,0.011,1
"HTD2",0.259202089320785,-0.940621452921069,0,0.011,1
"MFAP3L",0.259202089320785,-0.940621452921069,0,0.011,1
"LINC01948",0.259202089320785,-0.940621452921069,0,0.011,1
"FAM153B",0.259202089320785,-0.940621452921069,0,0.011,1
"HCG17",0.259202089320785,-0.940621452921069,0,0.011,1
"TFAP2B",0.259202089320785,-0.940621452921069,0,0.011,1
"HOXA10-AS",0.259202089320785,-0.940621452921069,0,0.011,1
"TREX2",0.259202089320785,-0.940621452921069,0,0.011,1
"AP002360.3",0.259202089320785,-0.940621452921069,0,0.011,1
"TP53AIP1",0.259202089320785,-0.940621452921069,0,0.011,1
"GATA3-AS1",0.259202089320785,-0.940621452921069,0,0.011,1
"AL365500.1",0.259202089320785,-0.940621452921069,0,0.011,1
"AC079598.1",0.259202089320785,-0.940621452921069,0,0.011,1
"HCAR3",0.259202089320785,-0.940621452921069,0,0.011,1
"AL356020.1",0.259202089320785,-0.940621452921069,0,0.011,1
"AGBL1-AS1",0.259202089320785,-0.940621452921069,0,0.011,1
"AC040162.3",0.259202089320785,-0.940621452921069,0,0.011,1
"AC105411.1",0.259202089320785,-0.940621452921069,0,0.011,1
"AC010538.1",0.259202089320785,-0.940621452921069,0,0.011,1
"AC015802.4",0.259202089320785,-0.940621452921069,0,0.011,1
"AC104365.3",0.259202089320785,-0.940621452921069,0,0.011,1
"AL035252.2",0.259202089320785,-0.940621452921069,0,0.011,1
"GCNT7",0.259202089320785,-0.940621452921069,0,0.011,1
"ZNF460-AS1",0.259202089320785,-0.940621452921069,0,0.011,1
"AC083829.2",0.259202089320785,-0.931051936501142,0,0.011,1
"FAM90A1",0.259202089320785,-0.832746328369452,0,0.011,1
"KCNAB3",0.25923436627683,-0.157558851615932,0.706,0.801,1
"AC011773.4",0.259878550918793,-0.383534118192578,0.176,0.231,1
"LAT",0.260050991917339,-0.269515429102222,0.513,0.64,1
"H3F3B",0.260412212848151,0.132427721441737,1,0.989,1
"RRN3",0.260662777542779,0.129769223639528,0.832,0.774,1
"DOCK8",0.260783444136195,0.928375261996095,0.084,0.054,1
"TRPC3",0.260967365075012,-0.462574156116424,0.101,0.145,1
"FAM85B",0.260967365075012,-0.462574156116424,0.101,0.145,1
"BX547991.1",0.260967365075012,-0.462574156116424,0.101,0.145,1
"AC127496.1",0.260967365075012,-0.462574156116424,0.101,0.145,1
"LINC00886",0.261344885978157,0.556878206549748,0.126,0.086,1
"SYNGAP1-AS1",0.261344885978157,0.556878206549748,0.126,0.086,1
"NLRC3",0.261344885978157,0.556878206549748,0.126,0.086,1
"AC114760.2",0.261829414108102,-0.441842834222694,0.101,0.151,1
"ZNF280B",0.261831963471802,0.135587606447106,0.941,0.866,1
"AC018557.1",0.262189029529297,-0.16677372574952,0.504,0.57,1
"GAB3",0.263142502671112,0.209743617096239,0.445,0.398,1
"CFAP43",0.264237824116331,-0.472404573681951,0.118,0.161,1
"HSPA5",0.264314146910007,0.38178333204396,0.647,0.57,1
"AC099568.2",0.264332879350119,0.836986125742484,0.059,0.032,1
"KBTBD12",0.264332879350119,0.836986125742484,0.059,0.032,1
"COL6A6",0.264332879350119,0.836986125742484,0.059,0.032,1
"AC002074.1",0.264332879350119,0.836986125742484,0.059,0.032,1
"AF186192.1",0.264332879350119,0.836986125742484,0.059,0.032,1
"AMBP",0.264332879350119,0.836986125742484,0.059,0.032,1
"MANSC4",0.264332879350119,0.836986125742484,0.059,0.032,1
"LRRC43",0.264332879350119,0.836986125742484,0.059,0.032,1
"AC026358.1",0.264332879350119,0.836986125742484,0.059,0.032,1
"TMEM215",0.26438212817817,0.383087259853975,0.244,0.177,1
"HBA1",0.264852599754726,0.936286557648764,0.008,0.027,1
"PCDHGA1",0.264852599754726,-0.815534345376658,0.008,0.027,1
"AL354707.1",0.264918324649561,-0.326512606540396,0.202,0.258,1
"AC009088.1",0.264918324649561,-0.326512606540396,0.202,0.258,1
"FAM66B",0.265050621388102,-0.569512635266605,0.034,0.065,1
"DNASE1L1",0.265151736218306,-0.294682551295924,0.387,0.489,1
"G6PD",0.265467767783237,-0.100609301660536,0.773,0.844,1
"OSMR",0.26547711945126,0.239048215187722,0.504,0.43,1
"THAP7-AS1",0.265579321503441,0.339486466271667,0.277,0.22,1
"YPEL4",0.265997316978178,-0.317678410974869,0.244,0.301,1
"FAM229A",0.266065077117497,-0.214562618743937,0.504,0.591,1
"PALD1",0.266372000860686,0.148107465673263,0.79,0.715,1
"MSN",0.267203593182088,0.130972692950436,0.958,0.941,1
"AC092301.1",0.267335809522083,0.26045173196881,0.487,0.392,1
"HPGD",0.267452096294051,-0.350135564068266,0.168,0.22,1
"MYDGF",0.267502550041617,0.107943856897265,0.975,0.941,1
"AL513548.3",0.267660739577736,1.24852477832549,0.05,0.027,1
"KAT5",0.268143884506327,-0.100628346901029,0.697,0.747,1
"DENND3",0.268248176555344,0.341221578898871,0.269,0.226,1
"TBC1D2",0.268323512714223,0.366283704510633,0.277,0.226,1
"TMEM234",0.268771248443063,-0.1220683242586,0.807,0.882,1
"NOMO1",0.268940763818715,0.126063583294117,0.63,0.597,1
"AC022364.1",0.269761842735613,-0.397479127894539,0.134,0.183,1
"CD226",0.269761842735613,-0.397479127894539,0.134,0.183,1
"GYG2",0.269861011829353,-0.22475904560026,0.412,0.489,1
"ELAVL3",0.2699260071197,-0.355658952199912,0.168,0.22,1
"NMU",0.269932760550151,-0.503265593330521,0.101,0.14,1
"AL354993.1",0.270042072356408,-0.243184222941499,0.328,0.392,1
